date,item_id,quantity_sold,day_of_week,month,is_weekend,category_id,is_scheduled,scheduled_item_count,item_scheduled_freq,quantity_lag_1,quantity_lag_2,quantity_lag_7,quantity_roll_mean_3,quantity_roll_mean_7,quantity_roll_std_7
2026-06-09,6a3fa374da5b18e68c8bc445,0.0,1,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,2.0,0.0,1.6666666666666667,0.7142857142857143,0.9511897312113423
2026-06-10,6a3fa374da5b18e68c8bc445,2.0,2,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,1.0,0.0,1.0,0.7142857142857143,0.9511897312113423
2026-06-11,6a3fa374da5b18e68c8bc445,0.0,3,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,2.0,0.0,0.0,1.0,1.0,1.0000000000000002
2026-06-12,6a3fa374da5b18e68c8bc445,0.0,4,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,2.0,0.0,0.6666666666666666,1.0,1.0
2026-06-13,6a3fa374da5b18e68c8bc445,0.0,5,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,2.0,0.6666666666666666,1.0,1.0
2026-06-14,6a3fa374da5b18e68c8bc445,4.0,6,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,2.0,0.0,0.7142857142857143,0.9511897312113423
2026-06-15,6a3fa374da5b18e68c8bc445,0.0,0,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,4.0,0.0,1.0,1.3333333333333333,1.0,1.5275252316519468
2026-06-16,6a3fa374da5b18e68c8bc445,0.0,1,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,4.0,0.0,1.3333333333333333,0.8571428571428571,1.5735915849388864
2026-06-17,6a3fa374da5b18e68c8bc445,3.0,2,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,2.0,1.3333333333333333,0.8571428571428571,1.5735915849388864
2026-06-18,6a3fa374da5b18e68c8bc445,3.0,3,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,3.0,0.0,0.0,1.0,1.0,1.7320508075688774
2026-06-19,6a3fa374da5b18e68c8bc445,0.0,4,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,3.0,3.0,0.0,2.0,1.4285714285714286,1.8126539343499315
2026-06-20,6a3fa374da5b18e68c8bc445,0.0,5,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,3.0,0.0,2.0,1.4285714285714286,1.8126539343499315
2026-06-21,6a3fa374da5b18e68c8bc445,0.0,6,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,4.0,1.0,1.4285714285714286,1.8126539343499315
2026-06-22,6a3fa374da5b18e68c8bc445,3.0,0,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,0.0,0.0,0.8571428571428571,1.4638501094228002
2026-06-23,6a3fa374da5b18e68c8bc445,1.0,1,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,0.0,0.0,1.0,1.2857142857142858,1.6035674514745464
2026-06-24,6a3fa374da5b18e68c8bc445,3.0,2,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,3.0,3.0,1.3333333333333333,1.4285714285714286,1.511857892036909
2026-06-25,6a3fa374da5b18e68c8bc445,3.0,3,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,3.0,1.0,3.0,2.3333333333333335,1.4285714285714286,1.511857892036909
2026-06-26,6a3fa374da5b18e68c8bc445,0.0,4,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,3.0,3.0,0.0,2.3333333333333335,1.4285714285714286,1.511857892036909
2026-06-27,6a3fa374da5b18e68c8bc445,0.0,5,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,3.0,0.0,2.0,1.4285714285714286,1.511857892036909
2026-04-06,6a3fa374da5b18e68c8bc446,5.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,5.0,3.0,2.3333333333333335,2.142857142857143,1.7728105208558367
2026-04-07,6a3fa374da5b18e68c8bc446,2.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,5.0,2.0,3.0,4.0,2.4285714285714284,2.0701966780270626
2026-04-08,6a3fa374da5b18e68c8bc446,2.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,5.0,0.0,3.0,2.2857142857142856,2.0586634591635513
2026-04-09,6a3fa374da5b18e68c8bc446,0.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,2.0,2.0,2.0,3.0,2.5714285714285716,1.8126539343499313
2026-04-10,6a3fa374da5b18e68c8bc446,0.0,4,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,2.0,0.0,1.3333333333333333,2.2857142857142856,2.058663459163551
2026-04-11,6a3fa374da5b18e68c8bc446,2.0,5,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,5.0,0.6666666666666666,2.2857142857142856,2.058663459163551
2026-04-12,6a3fa374da5b18e68c8bc446,1.0,6,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,2.0,0.0,2.0,0.6666666666666666,1.8571428571428572,1.6761634196950512
2026-04-13,6a3fa374da5b18e68c8bc446,4.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,2.0,5.0,1.0,1.7142857142857142,1.704336206492693
2026-04-14,6a3fa374da5b18e68c8bc446,0.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,4.0,1.0,2.0,2.3333333333333335,1.5714285714285714,1.3972762620115435
2026-04-15,6a3fa374da5b18e68c8bc446,1.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,4.0,2.0,1.6666666666666667,1.2857142857142858,1.4960264830861911
2026-04-16,6a3fa374da5b18e68c8bc446,0.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,1.0,0.0,0.0,1.6666666666666667,1.1428571428571428,1.4638501094227996
2026-04-17,6a3fa374da5b18e68c8bc446,0.0,4,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,1.0,0.0,0.3333333333333333,1.1428571428571428,1.4638501094227996
2026-04-18,6a3fa374da5b18e68c8bc446,4.0,5,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,2.0,0.3333333333333333,1.1428571428571428,1.4638501094227996
2026-04-19,6a3fa374da5b18e68c8bc446,2.0,6,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,4.0,0.0,1.0,1.3333333333333333,1.4285714285714286,1.8126539343499313
2026-04-20,6a3fa374da5b18e68c8bc446,0.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,4.0,4.0,2.0,1.5714285714285714,1.8126539343499313
2026-04-21,6a3fa374da5b18e68c8bc446,3.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,2.0,0.0,2.0,1.0,1.5275252316519465
2026-04-22,6a3fa374da5b18e68c8bc446,0.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,0.0,1.0,1.6666666666666667,1.4285714285714286,1.6183471874253739
2026-04-23,6a3fa374da5b18e68c8bc446,3.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,3.0,0.0,1.0,1.2857142857142858,1.704336206492693
2026-04-24,6a3fa374da5b18e68c8bc446,2.0,4,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,3.0,0.0,0.0,2.0,1.7142857142857142,1.704336206492693
2026-04-25,6a3fa374da5b18e68c8bc446,0.0,5,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,2.0,3.0,4.0,1.6666666666666667,2.0,1.5275252316519465
2026-04-26,6a3fa374da5b18e68c8bc446,5.0,6,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,2.0,2.0,1.6666666666666667,1.4285714285714286,1.3972762620115435
2026-04-27,6a3fa374da5b18e68c8bc446,0.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,5.0,0.0,0.0,2.3333333333333335,1.8571428571428572,1.9518001458970662
2026-04-28,6a3fa374da5b18e68c8bc446,0.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,5.0,3.0,1.6666666666666667,1.8571428571428572,1.9518001458970662
2026-04-29,6a3fa374da5b18e68c8bc446,0.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,0.0,1.6666666666666667,1.4285714285714286,1.9880595947760098
2026-04-30,6a3fa374da5b18e68c8bc446,5.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,3.0,0.0,1.4285714285714286,1.9880595947760098
2026-05-01,6a3fa374da5b18e68c8bc446,0.0,4,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,5.0,0.0,2.0,1.6666666666666667,1.7142857142857142,2.3603873774083297
2026-05-02,6a3fa374da5b18e68c8bc446,2.0,5,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,5.0,0.0,1.6666666666666667,1.4285714285714286,2.439750182371333
2026-05-03,6a3fa374da5b18e68c8bc446,2.0,6,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,2.0,0.0,5.0,2.3333333333333335,1.7142857142857142,2.3603873774083297
2026-05-04,6a3fa374da5b18e68c8bc446,0.0,0,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,2.0,0.0,1.3333333333333333,1.2857142857142858,1.889822365046136
2026-05-05,6a3fa374da5b18e68c8bc446,0.0,1,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,2.0,0.0,1.3333333333333333,1.2857142857142858,1.889822365046136
2026-05-06,6a3fa374da5b18e68c8bc446,0.0,2,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,0.0,0.6666666666666666,1.2857142857142858,1.889822365046136
2026-05-07,6a3fa374da5b18e68c8bc446,3.0,3,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,5.0,0.0,1.2857142857142858,1.889822365046136
2026-05-08,6a3fa374da5b18e68c8bc446,0.0,4,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,3.0,0.0,0.0,1.0,1.0,1.2909944487358058
2026-05-09,6a3fa374da5b18e68c8bc446,0.0,5,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,3.0,2.0,1.0,1.0,1.2909944487358058
2026-05-10,6a3fa374da5b18e68c8bc446,0.0,6,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,2.0,1.0,0.7142857142857143,1.2535663410560178
2026-05-11,6a3fa374da5b18e68c8bc446,0.0,0,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276821
2026-05-12,6a3fa374da5b18e68c8bc446,0.0,1,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276821
2026-05-13,6a3fa374da5b18e68c8bc446,1.0,2,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276821
2026-05-14,6a3fa374da5b18e68c8bc446,0.0,3,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,1.0,0.0,3.0,0.3333333333333333,0.5714285714285714,1.1338934190276821
2026-05-15,6a3fa374da5b18e68c8bc446,0.0,4,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,1.0,0.0,0.3333333333333333,0.14285714285714285,0.37796447300922953
2026-05-16,6a3fa374da5b18e68c8bc446,0.0,5,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.37796447300922953
2026-05-17,6a3fa374da5b18e68c8bc446,3.0,6,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922953
2026-05-18,6a3fa374da5b18e68c8bc446,1.0,0,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,0.0,0.0,1.0,0.5714285714285714,1.1338934190276821
2026-05-19,6a3fa374da5b18e68c8bc446,1.0,1,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,3.0,0.0,1.3333333333333333,0.7142857142857143,1.112697280528374
2026-05-20,6a3fa374da5b18e68c8bc446,3.0,2,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,1.0,1.0,1.6666666666666667,0.8571428571428571,1.0690449676496978
2026-05-21,6a3fa374da5b18e68c8bc446,4.0,3,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,3.0,1.0,0.0,1.6666666666666667,1.1428571428571428,1.3451854182690985
2026-05-22,6a3fa374da5b18e68c8bc446,0.0,4,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,4.0,3.0,0.0,2.6666666666666665,1.7142857142857142,1.6035674514745462
2026-05-23,6a3fa374da5b18e68c8bc446,0.0,5,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,4.0,0.0,2.3333333333333335,1.7142857142857142,1.6035674514745462
2026-05-24,6a3fa374da5b18e68c8bc446,0.0,6,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,3.0,1.3333333333333333,1.7142857142857142,1.6035674514745462
2026-05-25,6a3fa374da5b18e68c8bc446,1.0,0,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,1.0,0.0,1.2857142857142858,1.6035674514745462
2026-05-26,6a3fa374da5b18e68c8bc446,3.0,1,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,0.0,1.0,0.3333333333333333,1.2857142857142858,1.6035674514745462
2026-05-27,6a3fa374da5b18e68c8bc446,0.0,2,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,1.0,3.0,1.3333333333333333,1.5714285714285714,1.7182493859684491
2026-05-28,6a3fa374da5b18e68c8bc446,0.0,3,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,3.0,4.0,1.3333333333333333,1.1428571428571428,1.6761634196950517
2026-05-29,6a3fa374da5b18e68c8bc446,0.0,4,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,0.0,0.0,1.0,0.5714285714285714,1.133893419027682
2026-05-30,6a3fa374da5b18e68c8bc446,2.0,5,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,0.0,0.0,0.5714285714285714,1.133893419027682
2026-05-31,6a3fa374da5b18e68c8bc446,4.0,6,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,2.0,0.0,0.0,0.6666666666666666,0.8571428571428571,1.214985792587912
2026-06-01,6a3fa374da5b18e68c8bc446,3.0,0,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,4.0,2.0,1.0,2.0,1.4285714285714286,1.618347187425374
2026-06-02,6a3fa374da5b18e68c8bc446,0.0,1,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,4.0,3.0,3.0,1.7142857142857142,1.704336206492693
2026-06-03,6a3fa374da5b18e68c8bc446,1.0,2,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,3.0,0.0,2.3333333333333335,1.2857142857142858,1.7043362064926932
2026-06-04,6a3fa374da5b18e68c8bc446,0.0,3,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,1.0,0.0,0.0,1.3333333333333333,1.4285714285714286,1.618347187425374
2026-06-05,6a3fa374da5b18e68c8bc446,0.0,4,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,1.0,0.0,0.3333333333333333,1.4285714285714286,1.618347187425374
2026-06-06,6a3fa374da5b18e68c8bc446,0.0,5,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,2.0,0.3333333333333333,1.4285714285714286,1.618347187425374
2026-06-07,6a3fa374da5b18e68c8bc446,0.0,6,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,4.0,0.0,1.1428571428571428,1.6761634196950517
2026-06-08,6a3fa374da5b18e68c8bc446,1.0,0,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,3.0,0.0,0.5714285714285714,1.133893419027682
2026-06-09,6a3fa374da5b18e68c8bc446,2.0,1,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.4879500364742679
2026-06-10,6a3fa374da5b18e68c8bc446,0.0,2,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,1.0,1.0,1.0,0.5714285714285714,0.7867957924694436
2026-06-11,6a3fa374da5b18e68c8bc446,0.0,3,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,2.0,0.0,1.0,0.42857142857142855,0.7867957924694438
2026-06-12,6a3fa374da5b18e68c8bc446,0.0,4,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,0.0,0.0,0.6666666666666666,0.42857142857142855,0.7867957924694438
2026-06-13,6a3fa374da5b18e68c8bc446,0.0,5,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694438
2026-06-14,6a3fa374da5b18e68c8bc446,3.0,6,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694438
2026-06-15,6a3fa374da5b18e68c8bc446,0.0,0,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,0.0,1.0,1.0,0.8571428571428571,1.214985792587912
2026-06-16,6a3fa374da5b18e68c8bc446,1.0,1,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,3.0,2.0,1.0,0.7142857142857143,1.2535663410560176
2026-06-17,6a3fa374da5b18e68c8bc446,0.0,2,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,0.0,0.0,1.3333333333333333,0.5714285714285714,1.133893419027682
2026-06-18,6a3fa374da5b18e68c8bc446,1.0,3,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,1.0,0.0,0.3333333333333333,0.5714285714285714,1.133893419027682
2026-06-19,6a3fa374da5b18e68c8bc446,2.0,4,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,1.0,0.0,0.0,0.6666666666666666,0.7142857142857143,1.112697280528374
2026-06-20,6a3fa374da5b18e68c8bc446,0.0,5,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,2.0,1.0,0.0,1.0,1.0,1.1547005383792515
2026-06-21,6a3fa374da5b18e68c8bc446,0.0,6,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,2.0,3.0,1.0,1.0,1.1547005383792515
2026-06-22,6a3fa374da5b18e68c8bc446,0.0,0,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.7867957924694435
2026-06-23,6a3fa374da5b18e68c8bc446,1.0,1,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,0.0,1.0,0.0,0.5714285714285714,0.7867957924694435
2026-06-24,6a3fa374da5b18e68c8bc446,0.0,2,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,0.0,0.0,0.3333333333333333,0.5714285714285714,0.7867957924694435
2026-06-25,6a3fa374da5b18e68c8bc446,1.0,3,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.7867957924694435
2026-06-26,6a3fa374da5b18e68c8bc446,0.0,4,6,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,1.0,0.0,2.0,0.6666666666666666,0.5714285714285714,0.7867957924694435
2026-06-27,6a3fa374da5b18e68c8bc446,0.0,5,6,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,1.0,0.0,0.3333333333333333,0.2857142857142857,0.48795003647426766
2026-04-06,6a3fa374da5b18e68c8bc447,2.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,3.0,0.0,2.0,1.0,1.4142135623730951
2026-04-07,6a3fa374da5b18e68c8bc447,2.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,0.0,0.0,1.6666666666666667,1.2857142857142858,1.3801311186847085
2026-04-08,6a3fa374da5b18e68c8bc447,1.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,2.0,1.0,1.3333333333333333,1.5714285714285714,1.2724180205607034
2026-04-09,6a3fa374da5b18e68c8bc447,0.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,1.0,2.0,0.0,1.6666666666666667,1.5714285714285714,1.2724180205607034
2026-04-10,6a3fa374da5b18e68c8bc447,0.0,4,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,1.0,3.0,1.0,1.5714285714285714,1.2724180205607034
2026-04-11,6a3fa374da5b18e68c8bc447,0.0,5,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,3.0,0.3333333333333333,1.1428571428571428,1.2149857925879117
2026-04-12,6a3fa374da5b18e68c8bc447,6.0,6,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,0.0,0.0,0.7142857142857143,0.9511897312113416
2026-04-13,6a3fa374da5b18e68c8bc447,3.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,6.0,0.0,2.0,2.0,1.5714285714285714,2.14919697074224
2026-04-14,6a3fa374da5b18e68c8bc447,6.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,6.0,2.0,3.0,1.7142857142857142,2.214669705568283
2026-04-15,6a3fa374da5b18e68c8bc447,0.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,6.0,3.0,1.0,5.0,2.2857142857142856,2.751622897751175
2026-04-16,6a3fa374da5b18e68c8bc447,0.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,6.0,0.0,3.0,2.142857142857143,2.8535691936340255
2026-04-17,6a3fa374da5b18e68c8bc447,0.0,4,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,0.0,0.0,2.0,2.142857142857143,2.8535691936340255
2026-04-18,6a3fa374da5b18e68c8bc447,0.0,5,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,0.0,0.0,2.142857142857143,2.8535691936340255
2026-04-19,6a3fa374da5b18e68c8bc447,2.0,6,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,0.0,6.0,0.0,2.142857142857143,2.8535691936340255
2026-04-20,6a3fa374da5b18e68c8bc447,1.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,2.0,0.0,3.0,0.6666666666666666,1.5714285714285714,2.29906813420444
2026-04-21,6a3fa374da5b18e68c8bc447,3.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,1.0,2.0,6.0,1.0,1.2857142857142858,2.2146697055682827
2026-04-22,6a3fa374da5b18e68c8bc447,2.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,1.0,0.0,2.0,0.8571428571428571,1.2149857925879115
2026-04-23,6a3fa374da5b18e68c8bc447,0.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,2.0,3.0,0.0,2.0,1.1428571428571428,1.2149857925879115
2026-04-24,6a3fa374da5b18e68c8bc447,0.0,4,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,2.0,0.0,1.6666666666666667,1.1428571428571428,1.2149857925879115
2026-04-25,6a3fa374da5b18e68c8bc447,4.0,5,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,0.0,0.6666666666666666,1.1428571428571428,1.2149857925879115
2026-04-26,6a3fa374da5b18e68c8bc447,4.0,6,4,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,4.0,0.0,2.0,1.3333333333333333,1.7142857142857142,1.4960264830861911
2026-04-27,6a3fa374da5b18e68c8bc447,3.0,0,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,4.0,4.0,1.0,2.6666666666666665,2.0,1.7320508075688772
2026-04-28,6a3fa374da5b18e68c8bc447,0.0,1,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,4.0,3.0,3.6666666666666665,2.2857142857142856,1.7043362064926932
2026-04-29,6a3fa374da5b18e68c8bc447,0.0,2,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,3.0,2.0,2.3333333333333335,1.8571428571428572,1.8644544714716087
2026-04-30,6a3fa374da5b18e68c8bc447,0.0,3,4,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,0.0,0.0,1.0,1.5714285714285714,1.9880595947760096
2026-05-01,6a3fa374da5b18e68c8bc447,1.0,4,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,0.0,0.0,0.0,0.0,1.5714285714285714,1.9880595947760096
2026-05-02,6a3fa374da5b18e68c8bc447,0.0,5,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,1.0,0.0,4.0,0.3333333333333333,1.7142857142857142,1.8898223650461359
2026-05-03,6a3fa374da5b18e68c8bc447,6.0,6,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,0.0,1.0,4.0,0.3333333333333333,1.1428571428571428,1.6761634196950512
2026-05-04,6a3fa374da5b18e68c8bc447,3.0,0,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,6.0,0.0,3.0,2.3333333333333335,1.4285714285714286,2.29906813420444
2026-05-05,6a3fa374da5b18e68c8bc447,0.0,1,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,3.0,6.0,0.0,3.0,1.4285714285714286,2.29906813420444
2026-05-06,6a3fa374da5b18e68c8bc447,3.0,2,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,3.0,0.0,3.0,1.4285714285714286,2.29906813420444
2026-05-07,6a3fa374da5b18e68c8bc447,1.0,3,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,3.0,0.0,0.0,2.0,1.8571428571428572,2.2677868380553634
2026-05-08,6a3fa374da5b18e68c8bc447,0.0,4,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,12,7,1.0,3.0,1.0,1.3333333333333333,2.0,2.160246899469287
2026-05-09,6a3fa374da5b18e68c8bc447,8.0,5,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,10,7,0.0,1.0,0.0,1.3333333333333333,1.8571428571428572,2.2677868380553634
2026-05-10,6a3fa374da5b18e68c8bc447,0.0,6,5,1,6a3fa2c5dfa2f6d0ee22ff12,1,5,7,8.0,0.0,6.0,3.0,3.0,3.0550504633038935
2026-05-11,6a3fa374da5b18e68c8bc447,4.0,0,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,0.0,8.0,3.0,2.6666666666666665,2.142857142857143,2.9113897843110044
2026-05-12,6a3fa374da5b18e68c8bc447,3.0,1,5,0,6a3fa2c5dfa2f6d0ee22ff12,1,11,7,4.0,0.0,0.0,4.0,2.2857142857142856,2.984084768360628
